Committee ID|Date Received|Committee ID Expenditure is For|Support/Oppose|Nature of Expenditure|Expenditure Date|Amount|Description|Line ID|Committee Name Expenditure is For
99PPC00055|06/12/2007|99CAC00003|0|I|05/02/2007|447.43|SALARIES PAID TO COORDINATED CAMPAIGN WORKERS||SOUTHWEST VOTERS FOR COOK (DISTRICT 3)
99PPC00055|06/12/2007|07CAC01021|0|K|04/18/2007|12|SALARIES PAID TO COORDINATED CAMPAIGN WORKERS||EMERY FOR CITY COUNCIL
99PPC00055|06/12/2007|07CAC01021|0|I|05/02/2007|223.71|SALARIES PAID TO COORDINATED CAMPAIGN WORKERS||EMERY FOR CITY COUNCIL
99PPC00055|06/12/2007|07CAC01028|0|I|04/18/2007|12|SALARIES PAID TO COORDINATED CAMPAIGN WORKERS||BARNEY HELTON AIRPORT AUTHORITY  (NOT REGISTERED)
99PPC00055|06/12/2007|07CAC01028|0|I|05/02/2007|223.71|SALARIES PAID TO COORDINATED CAMPAIGN WORKERS||BARNEY HELTON AIRPORT AUTHORITY  (NOT REGISTERED)
99PPC00055|06/12/2007|07CAC01029|0|I|04/18/2007|12|SALARIES PAID TO COORDINATED CAMPAIGN WORKERS||TONY KEMNA AIRPORT AUTHORITY (NOT REGISTERED)
99PPC00055|06/12/2007|07CAC01029|0|I|05/02/2007|223.71|SALARIES PAID TO COORDINATED CAMPAIGN WORKERS||TONY KEMNA AIRPORT AUTHORITY (NOT REGISTERED)
99PPC00055|06/12/2007|07CAC01019|0|I|04/18/2007|12|SALARIES PAID TO COORDINATED CAMPAIGN WORKERS||ABBOTT FOR COUNCIL
99PPC00055|06/12/2007|07CAC01019|0|I|05/02/2007|223.71|SALARIES PAID TO COORDINATED CAMPAIGN WORKERS||ABBOTT FOR COUNCIL
99PPC00055|06/12/2007|05CAC00724|0|I|05/14/2007|1412.47|PAID GOLDENROD PRINTING FOR FLYER||CITIZENS FOR BEUTLER 
99PPC00003|04/14/2008|99CAC00497|0|I|03/02/2008|259.06|VENDOR PHONE BANK||TIM POTTER ELECTION COMMITTEE
99PPC00002|04/14/2008|05CAC00747|1|I|04/03/2008|556.2|||LATHROP FOR LEGISLATURE
99PPC00002|04/14/2008|08CAC01096|0|I|03/31/2008|414.6|||LAUTENBAUGH FOR LEGISLATURE
99PPC00031|04/14/2008|08CAC01085|0|I|04/08/2008|335.32|||JEFFERS FOR LEGISLATURE
99PPC00031|04/14/2008|07CAC01045|0|I|04/08/2008|335.32|||COMMITTEE TO ELECT COLBY COASH
99PPC00031|04/14/2008|06CAC01010|0|I|04/08/2008|335.32|||TONY FULTON FOR LEGISLATURE
99PPC00031|04/14/2008|07CAC01034|0|I|04/08/2008|335.32|||EVNEN FOR STATE BOARD OF EDUCATION
99PPC00031|04/14/2008|07CAC01033|0|I|04/08/2008|335.32|||CLARE FOR REGENT
99PPC00031|04/14/2008|99CAC00317|0|I|04/08/2008|335.32|||HUDKINS COUNTY COMMISSIONER COMMITTEE
99PPC00031|04/14/2008|99CAC00410|0|I|04/08/2008|335.32|||HEIER FOR COUNTY COMMISSIONER
99PPC00031|04/14/2008|08CAC01123|0|I|04/08/2008|335.32|||BRENT SMOYER FOR LEGISLATURE
99PPC00002|05/05/2008|07CAC01050|1|I|04/25/2008|2986.32|||FRIENDS FOR REX MOATS
99PPC00002|01/11/2005|99CAC00432|0|I|10/31/2004|690.88|||SCOTT KNUDSEN FOR STATE LEGISLATURE
99PPC00003|10/30/2006|06CAC00807|0|K|10/20/2006|227.96|MAIL PIECE||MCGILL FOR LEGISLATURE
99PPC00003|10/10/2006|06CAC00974|0|K|09/12/2006|669.66|BLAEMIRE COMMUNICATIONS - VOTER FILE SERVICES||MIKE MEISTER FOR COUNTY ATTORNEY (NOT REGISTERED)
99PPC00031|04/14/2008|07CAC01062|0|I|04/08/2008|335.32|||KATHY CAMPBELL FOR LEGISLATURE
99PPC00017|01/24/2007|06CAC00997|0|K|12/05/2006|181.54|SOUTH SIOUX CITY NEWSPAPER AD; PRINTING; PANCAKE BREAKFAST; COFFEE HOUR.  ||MARY GOODMAN GAMBLE FOR CLERK (UNREGISTERED)
99PPC00017|01/24/2007|07CAC01013|0|K|12/05/2006|181.53|SOUTH SIOUX CITY NEWSPAPER AD; PRINTING; PANCAKE BREAKFAST; COFFEE HOUR.||ED MATNEY FOR COUNTY ATTORNEY (NOT REGISTERED)
99PPC00017|01/24/2007|06CAC00996|0|K|12/05/2006|181.53|SOUTH SIOUX CITY NEWSPAPER AD; PRINTING; PANCAKE BREAKFAST; COFFEE HOUR.||TED PIEPHO FOR COUNTY CLERK (NOT REGISTERED)
99PPC00002|10/27/2008|07CAC01033|0|I|10/10/2008|26.75|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||CLARE FOR REGENT
99PPC00002|10/27/2008|07CAC01061|1|I|10/14/2008|461.34|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||TANYA COOK FOR LEGISLATURE
99PPC00002|10/27/2008|07CAC01061|1|I|10/15/2008|1742.05|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||TANYA COOK FOR LEGISLATURE
99PPC00002|10/27/2008|07CAC01061|1|I|10/08/2008|822.9|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||TANYA COOK FOR LEGISLATURE
99PPC00002|10/27/2008|07CAC01034|0|I|10/10/2008|26.75|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||EVNEN FOR STATE BOARD OF EDUCATION
99PPC00002|10/27/2008|08CAC01078|0|I|10/09/2008|288.21|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||GARWOOD FOR LEGISLATURE 
99PPC00002|10/27/2008|07CAC01047|0|I|10/09/2008|223.17|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||KURT GESCHWENDER FOR LEGISLATURE
99PPC00002|10/27/2008|07CAC01047|0|I|10/01/2008|65.04|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||KURT GESCHWENDER FOR LEGISLATURE
99PPC00002|10/27/2008|99CAC00410|0|I|10/10/2008|62.89|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||HEIER FOR COUNTY COMMISSIONER
99PPC00002|10/27/2008|99CAC00686|0|I|10/09/2008|330.56|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||COMMITTEE TO ELECT LAVON HEIDEMANN (LEGISLATURE)
99PPC00002|10/27/2008|99CAC00686|0|I|10/01/2008|96.34|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||COMMITTEE TO ELECT LAVON HEIDEMANN (LEGISLATURE)
99PPC00002|10/27/2008|08CAC01085|0|I|10/10/2008|36.14|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||JEFFERS FOR LEGISLATURE
99PPC00002|10/27/2008|99CAC00687|1|I|10/14/2008|511.98|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||KOPPLIN FOR LEGISLATURE
99PPC00002|10/27/2008|99CAC00687|1|I|10/08/2008|610.15|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||KOPPLIN FOR LEGISLATURE
99PPC00002|10/27/2008|99CAC00687|1|I|10/16/2008|758.7|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||KOPPLIN FOR LEGISLATURE
99PPC00002|10/27/2008|99CAC00687|1|I|10/15/2008|2125.15|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||KOPPLIN FOR LEGISLATURE
99PPC00002|10/27/2008|99CAC00687|1|I|10/15/2008|1924.63|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||KOPPLIN FOR LEGISLATURE
99PPC00002|10/27/2008|99CAC00687|1|I|10/15/2008|2323.34|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||KOPPLIN FOR LEGISLATURE
99PPC00002|10/27/2008|08CAC01096|0|I|10/09/2008|299.81|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||LAUTENBAUGH FOR LEGISLATURE
99PPC00002|10/27/2008|08CAC01096|0|I|10/20/2008|66.51|||LAUTENBAUGH FOR LEGISLATURE
99PPC00002|10/27/2008|07CAC01057|0|I|10/01/2008|127.17|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||MCCOY FOR LEGISLATURE COMMITTEE
99PPC00002|10/27/2008|07CAC01057|0|I|10/10/2008|91.48|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||MCCOY FOR LEGISLATURE COMMITTEE
99PPC00002|10/27/2008|07CAC01050|1|I|10/06/2008|1382.29|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||FRIENDS FOR REX MOATS
99PPC00002|10/27/2008|07CAC01050|1|I|10/17/2008|2661.31|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||FRIENDS FOR REX MOATS
99PPC00002|10/27/2008|08CAC01118|0|I|10/01/2008|624.5|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||CITIZENS TO ELECT SCOTT PRICE
99PPC00002|10/27/2008|08CAC01118|0|I|10/03/2008|2025.15|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||CITIZENS TO ELECT SCOTT PRICE
99PPC00002|10/27/2008|08CAC01118|0|I|10/20/2008|610.75|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||CITIZENS TO ELECT SCOTT PRICE
99PPC00003|10/27/2008|07CAC01048|0|I|10/15/2008|460.14|US POSTAL SERVICE - MAIL PIECE POSTAGE||GIESE FOR LEGISLATURE(NOW FRIENDS OF BOB GIESE)
99PPC00002|10/27/2008|07CAC01061|1|I|10/15/2008|2051.97|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||TANYA COOK FOR LEGISLATURE
99PPC00002|10/27/2008|07CAC01058|0|I|10/09/2008|315.64|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||COMMITTEE TO ELECT EUREK FOR NE LEGISLATURE
99PPC00002|10/27/2008|99CAC00317|0|I|10/10/2008|62.89|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||HUDKINS COUNTY COMMISSIONER COMMITTEE
99PPC00002|10/27/2008|08CAC01096|0|I|10/01/2008|87.38|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||LAUTENBAUGH FOR LEGISLATURE
99PPC00002|10/27/2008|08CAC01096|0|I|10/10/2008|81.86|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||LAUTENBAUGH FOR LEGISLATURE
99PPC00002|10/27/2008|07CAC01057|0|I|10/09/2008|436.35|||MCCOY FOR LEGISLATURE COMMITTEE
99PPC00002|10/27/2008|07CAC01057|0|I|10/20/2008|159.63|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||MCCOY FOR LEGISLATURE COMMITTEE
99PPC00002|10/27/2008|07CAC01050|1|I|10/17/2008|956.19|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||FRIENDS FOR REX MOATS
99PPC00002|10/27/2008|08CAC01118|0|I|10/20/2008|2025.15|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||CITIZENS TO ELECT SCOTT PRICE
99PPC00002|10/27/2008|08CAC01118|0|I|10/09/2008|267.74|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||CITIZENS TO ELECT SCOTT PRICE
99PPC00002|10/27/2008|08CAC01118|0|I|10/01/2008|78.03|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||CITIZENS TO ELECT SCOTT PRICE
99PPC00002|10/27/2008|08CAC01118|0|I|10/10/2008|72.23|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||CITIZENS TO ELECT SCOTT PRICE
99PPC00002|10/27/2008|08CAC01118|0|I|10/20/2008|149.66|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||CITIZENS TO ELECT SCOTT PRICE
99PPC00002|10/27/2008|08CAC01125|0|I|10/10/2008|62.89|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||GLEN SCHMIEDING NPPD2(NOT  REGISTERED)
99PPC00002|10/27/2008|08CAC01101|1|I|10/02/2008|535|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||CHUCK SHOEMAKER FOR LEGISLATURE
99PPC00002|10/27/2008|08CAC01101|1|I|10/14/2008|645.26|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||CHUCK SHOEMAKER FOR LEGISLATURE
99PPC00002|10/27/2008|08CAC01101|1|I|10/14/2008|2046.66|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||CHUCK SHOEMAKER FOR LEGISLATURE
99PPC00002|10/27/2008|08CAC01101|1|I|10/16/2008|3496|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||CHUCK SHOEMAKER FOR LEGISLATURE
99PPC00002|10/27/2008|08CAC01069|1|I|10/14/2008|551.71|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||SULLIVAN FOR LEGISLATURE
99PPC00002|10/27/2008|08CAC01069|1|I|10/14/2008|1905.59|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||SULLIVAN FOR LEGISLATURE
99PPC00002|10/27/2008|08CAC01069|1|I|10/09/2008|742.89|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||SULLIVAN FOR LEGISLATURE
99PPC00002|10/27/2008|08CAC01069|1|I|10/09/2008|1905.59|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||SULLIVAN FOR LEGISLATURE
99PPC00002|10/27/2008|08CAC01069|1|I|10/13/2008|2880|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||SULLIVAN FOR LEGISLATURE
99PPC00002|10/27/2008|08CAC01069|1|I|10/16/2008|744.4|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||SULLIVAN FOR LEGISLATURE
99PPC00002|10/27/2008|08CAC01069|1|I|10/16/2008|1905.59|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||SULLIVAN FOR LEGISLATURE
99PPC00002|10/27/2008|07CAC01042|0|I|10/09/2008|248.28|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||DENNIS UTTER FOR LEGISLATURE 
99PPC00002|10/27/2008|07CAC01042|0|I|10/01/2008|72.36|UNITED STATES POSTAL SERVICE, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL - POSTAGE, PRINTING & DESIGN FOR MAIL PIECES, DOOR HANGERS, RADIO||DENNIS UTTER FOR LEGISLATURE 
99PPC00002|01/13/2009|07CAC01050|1|I|11/02/2008|2956.05|USPS, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL, MAVERICK POLITICAL.    POSTAGE, PRINTING AND DESIGN FOR MAIL PIECE, DOOR HANGERS, RADIO||FRIENDS FOR REX MOATS
99PPC00002|01/13/2009|08CAC01129|0|I|10/21/2008|27.29|USPS, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL, MAVERICK POLITICAL.    POSTAGE, PRINTING AND DESIGN FOR MAIL PIECE, DOOR HANGERS, RADIO||GREG OSBORN NRD 5 (NOT REGISTERED)
99PPC00002|01/13/2009|08CAC01118|0|I|11/03/2008|146.15|USPS, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL, MAVERICK POLITICAL.    POSTAGE, PRINTING AND DESIGN FOR MAIL PIECE, DOOR HANGERS, RADIO||CITIZENS TO ELECT SCOTT PRICE
99PPC00002|01/13/2009|08CAC01093|1|I|10/28/2008|9860.74|USPS, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL, MAVERICK POLITICAL.    POSTAGE, PRINTING AND DESIGN FOR MAIL PIECE, DOOR HANGERS, RADIO||REGISTER FOR LEGISLATURE
99PPC00002|01/13/2009|08CAC01101|1|I|10/21/2008|2655.99|USPS, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL, MAVERICK POLITICAL.    POSTAGE, PRINTING AND DESIGN FOR MAIL PIECE, DOOR HANGERS, RADIO||CHUCK SHOEMAKER FOR LEGISLATURE
99PPC00002|01/13/2009|08CAC01101|1|I|10/28/2008|13058.84|USPS, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL, MAVERICK POLITICAL.    POSTAGE, PRINTING AND DESIGN FOR MAIL PIECE, DOOR HANGERS, RADIO||CHUCK SHOEMAKER FOR LEGISLATURE
99PPC00042|11/20/2008|99PPC00003|0|D|11/17/2008|881.66|GET OUT TO VOTE CALL (ROBO CALLS REMINDING PEOPLE TO VOTE NOT TIED TO ANY CANDIDATE)||NE DEMOCRATIC PARTY
99PPC00043|12/08/2008|09CAC01323|0|I|10/29/2008|20.36|NEWSPAPER AD, PRINTING||ALAN MOORE ESU 3
99PPC00043|12/08/2008|09CAC01322|0|I|10/29/2008|20.36|NEWSPAPER AD, PRINTING||JOHN WITZEL ESU 3 (NR)
99PPC00002|01/13/2009|07CAC01061|1|I|10/30/2008|3463.08|USPS, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL, MAVERICK POLITICAL.    POSTAGE, PRINTING AND DESIGN FOR MAIL PIECE, DOOR HANGERS, RADIO||TANYA COOK FOR LEGISLATURE
99PPC00002|01/13/2009|08CAC01069|1|I|10/22/2008|535|USPS, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL, MAVERICK POLITICAL.    POSTAGE, PRINTING AND DESIGN FOR MAIL PIECE, DOOR HANGERS, RADIO||SULLIVAN FOR LEGISLATURE
99PPC00002|01/13/2009|08CAC01069|1|I|10/23/2008|6004|USPS, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL, MAVERICK POLITICAL.    POSTAGE, PRINTING AND DESIGN FOR MAIL PIECE, DOOR HANGERS, RADIO||SULLIVAN FOR LEGISLATURE
99PPC00002|01/13/2009|08CAC01069|1|I|10/28/2008|14306.76|USPS, QUALITY PRESS, AXIOM STRATEGIES, REDSTONE COMMUNICATION, MERIDIAN CENTRAL, MAVERICK POLITICAL.    POSTAGE, PRINTING AND DESIGN FOR MAIL PIECE, DOOR HANGERS, RADIO||SULLIVAN FOR LEGISLATURE
99PPC00043|12/08/2008|08CAC01214|0|I|10/29/2008|20.36|NEWSPAPER AD, PRINTING||GREGG FRIPP FOR LEARNING COUNCIL (NOT REGISTERED)
99PPC00043|12/08/2008|08CAC01266|0|I|10/29/2008|20.36|NEWSPAPER AD, PRINTING||MARK WALENZ FOR LEARNING COMMUNITY (NR)
99PPC00043|12/08/2008|08CAC01267|0|I|10/29/2008|20.36|NEWSPAPER AD, PRINTING||PATRICIA HUFF FOR LEARNING COMMUNITY (NR)
99PPC00043|12/08/2008|08CAC01268|0|I|10/29/2008|20.36|NEWSPAPER AD, PRINTING||GAYLENE STUPIC FOR LEARNING COMMUNITY (NR)
99PPC00043|12/08/2008|08CAC01216|0|I|10/29/2008|20.36|NEWSPAPER AD, PRINTING||MIKE AVERY FOR LEARNING COUNCIL (NOT REGISTERED)
