Form ID Number|Committee ID|Date Received|Committee Expenditure ID|Support/Oppose|Nature of Expenditure|Expenditure Date|Amount|Expense Category|Expenditure Committee Name
12368|99PAC00020|10/10/2006|05CAC00722|0|D|09/13/2006|2500|026|GOVERNOR HEINEMAN COMMITTEE
12369|99PAC00020|10/10/2006|06CAC00796|0|D|08/09/2006|300|026|CURT FRIESEN FOR LEGISLATURE
12370|99PAC00020|10/10/2006|99CAC00321|0|D|07/26/2006|100|026|RAMON JANSSEN FOR STATE LEGISLATURE
12371|99PAC00020|10/10/2006|06CAC00938|0|D|08/30/2006|100|026|SCHWAB FOR LEGISLATURE
12372|99PAC00139|10/10/2006|05CAC00729|0|D|09/20/2006|100|026|GREG ADAMS FOR LEGISLATURE
12373|99PAC00040|10/10/2006|99CAC00619|0|D|09/22/2006|350|026|ARNOLD STUTHMAN CAMPAIGN FUND
12374|99PAC00040|10/10/2006|05CAC00740|0|D|09/22/2006|100|026|PETE PIRSCH FOR LEGISLATURE
12375|99PAC00040|10/10/2006|05CAC00758|0|D|09/22/2006|100|026|SORRENTINO FOR LEGISLATURE
12376|99PAC00040|10/10/2006|06CAC00803|0|D|09/22/2006|250|026|COMMITTEE TO ELECT STEVE GUITTAR
12377|99PAC00040|10/10/2006|06CAC00799|0|D|09/22/2006|250|026|SENKBILE FOR LEGISLATURE COMMITTEE
12378|99PAC00040|10/10/2006|05CAC00757|0|D|09/22/2006|250|026|WIGHTMAN FOR LEGISLATURE
12379|99PAC00040|10/10/2006|06CAC00875|0|D|09/22/2006|200|026|DIERKS FOR LEGISLATURE (2010)
12380|99PAC00066|10/10/2006|06CAC00807|0|D|07/18/2006|50|026|MCGILL FOR LEGISLATURE
12381|99PAC00066|10/10/2006|06CAC00771|0|D|08/18/2006|50|026|RUSS KARPISEK FOR LEGISLATURE- DISTRICT #32
12382|99PAC00066|10/10/2006|05CAC00745|0|D|08/18/2006|50|026|KASCHKE FOR LEGISLATURE (NOW KASCHKE FOR MAYOR)
12383|99PAC00066|10/10/2006|05CAC00722|0|D|08/18/2006|500|026|GOVERNOR HEINEMAN COMMITTEE
12384|99PAC00066|10/10/2006|05CAC00722|0|D|09/01/2006|500|026|GOVERNOR HEINEMAN COMMITTEE
12385|99PAC00066|10/10/2006|05CAC00764|0|D|09/21/2006|50|026|FRIENDS FOR LYNNE ANDERSON
12386|99PAC00066|10/10/2006|05CAC00740|0|D|09/27/2006|50|026|PETE PIRSCH FOR LEGISLATURE
12387|99PAC00066|10/10/2006|99CAC00327|0|D|09/28/2006|50|026|SCHIMEK FOR LEGISLATURE
12388|99PAC00066|10/10/2006|05CAC00741|0|D|09/29/2006|50|026|GARRISON FOR LEGISLATURE
12389|99PAC00086|10/10/2006|05CAC00722|0|D|09/12/2006|5000|026|GOVERNOR HEINEMAN COMMITTEE
12390|99PAC00069|10/10/2006|05CAC00764|0|D|08/30/2006|5000|026|FRIENDS FOR LYNNE ANDERSON
12391|99PAC00069|10/10/2006|05CAC00764|0|I|10/03/2006|23.56|026|FRIENDS FOR LYNNE ANDERSON
12392|99PAC00069|10/10/2006|06CAC00767|0|D|10/03/2006|1000|026|JOHN N. HARMS FOR LEGISLATURE
12393|99PAC00069|10/10/2006|05CAC00722|0|D|09/19/2006|10000|026|GOVERNOR HEINEMAN COMMITTEE
12394|99PAC00069|10/10/2006|05CAC00763|0|D|10/03/2006|1000|026|HANSEN FOR LEGISLATURE
12395|99PAC00069|10/10/2006|05CAC00747|0|D|09/15/2006|1000|026|LATHROP FOR LEGISLATURE
12396|99PAC00108|10/10/2006|06CAC00767|0|D|06/20/2006|1000|026|JOHN N. HARMS FOR LEGISLATURE
12397|99PAC00069|10/10/2006|99PAC00137|0|D|09/28/2006|3000|026|NE VOTER EDUCATION PROJECT
12398|99PAC00069|10/10/2006|99PPC00003|0|D|07/28/2006|1000|028|NE DEMOCRATIC PARTY
12399|99PAC00069|10/10/2006|06CAC00772|0|D|09/12/2006|200|026|NEBRASKANS FOR SHOEMAKER
12400|99PAC00069|10/10/2006|06CAC00772|0|I|09/15/2006|22.8|026|NEBRASKANS FOR SHOEMAKER
12401|99PAC00069|10/10/2006|06CAC00771|0|I|09/07/2006|31.73|026|RUSS KARPISEK FOR LEGISLATURE- DISTRICT #32
12402|99PAC00069|10/10/2006|06CAC00919|0|D|07/20/2006|2500|026|PATRICIA H. TIMM FOR STATE BOARD OF EDUCATION
12403|99PAC00069|10/10/2006|05CAC00758|0|D|06/15/2006|2000|026|SORRENTINO FOR LEGISLATURE
12404|99PAC00069|10/10/2006|06CAC00766|0|D|09/15/2006|1000|026|STOTHERT FOR LEGISLATURE
12405|99PAC00069|10/10/2006|06CAC00832|0|D|10/03/2006|5000|026|WALLMAN FOR LEGISLATURE
12406|99PAC00108|10/10/2006|05CAC00764|0|D|09/08/2006|2000|026|FRIENDS FOR LYNNE ANDERSON
12407|99PAC00108|10/10/2006|99CAC00032|0|D|09/06/2006|2000|026|MARY ANN BORGESON FOR COUNTY BOARD
12408|99PAC00108|10/10/2006|05CAC00741|0|D|09/11/2006|2000|026|GARRISON FOR LEGISLATURE
12409|99PAC00108|10/10/2006|99PPC00003|0|D|08/22/2006|10000|028|NE DEMOCRATIC PARTY
12410|99PAC00029|10/10/2006|06CAC00821|0|D|09/02/2006|500|026|KOWAL FOR DOUGLAS COUNTY ASSESSOR
12411|99PAC00029|10/10/2006|06CAC00864|0|D|10/03/2006|500|026|CRYSTAL RHOADES FOR METRO COLLEGE BOARD
12412|99PAC00029|10/10/2006|06CAC00864|0|D|08/30/2006|250|026|CRYSTAL RHOADES FOR METRO COLLEGE BOARD
12413|99PAC00029|10/10/2006|06CAC00854|0|D|10/02/2006|500|026|RITNOUR FOR GAGE COUNTY ATTORNEY
12414|99PAC00029|10/10/2006|05CAC00740|0|D|10/03/2006|500|026|PETE PIRSCH FOR LEGISLATURE
12415|99PAC00029|10/10/2006|05CAC00747|0|D|10/03/2006|500|026|LATHROP FOR LEGISLATURE
12416|99PAC00029|10/10/2006|05CAC00764|0|D|10/03/2006|500|026|FRIENDS FOR LYNNE ANDERSON
12417|99PAC00029|10/10/2006|05CAC00739|0|D|10/03/2006|500|026|WHITE FOR LEGISLATURE
12418|99PAC00029|10/10/2006|05CAC00728|0|D|10/03/2006|500|026|KLEINE FOR DOUGLAS COUNTY ATTORNEY 
12419|99PAC00079|10/10/2006|05CAC00722|0|D|06/20/2006|100|026|GOVERNOR HEINEMAN COMMITTEE
12420|99PAC00029|10/10/2006|06CAC00797|0|D|10/03/2006|500|026|COMMITTEE TO ELECT JOHN EWING 
12421|99PAC00029|10/10/2006|06CAC00891|0|D|10/03/2006|100|026|MARY KAY BEGLEY FOR MUD
12422|99PAC00029|10/10/2006|06CAC00893|0|D|10/03/2006|250|026|AMY LINDSAY FOR MUD BOARD
12423|99PAC00064|10/10/2006|05CAC00722|0|D|07/25/2006|5000|026|GOVERNOR HEINEMAN COMMITTEE
12424|99PAC00029|10/10/2006|06CAC00889|0|D|07/06/2006|250|026|JIM THOMPSON FOR NRD(NOT REGISTERED)
12425|99PAC00064|10/10/2006|05CAC00722|0|D|09/25/2006|3000|026|GOVERNOR HEINEMAN COMMITTEE
12426|99PAC00064|10/10/2006|99CAC00553|0|D|07/25/2006|2500|026|GALE FOR SECRETARY OF STATE
12427|99PAC00064|10/10/2006|05CAC00738|0|D|07/25/2006|1000|026|SHANE OSBORN FOR STATE TREASURER
12428|99PAC00064|10/10/2006|05CAC00739|0|D|07/01/2006|500|026|WHITE FOR LEGISLATURE
12429|99PAC00064|10/10/2006|06CAC00768|0|D|07/01/2006|1500|026|PANKONIN FOR LEGISLATURE
12430|99PAC00064|10/10/2006|05CAC00740|0|D|07/01/2006|1000|026|PETE PIRSCH FOR LEGISLATURE
12431|99PAC00064|10/10/2006|05CAC00758|0|D|07/01/2006|1000|026|SORRENTINO FOR LEGISLATURE
12432|99PAC00064|10/10/2006|05CAC00760|0|D|07/01/2006|500|026|KENT ROGERT FOR LEGISLATURE
12433|99PAC00064|10/10/2006|05CAC00729|0|D|07/01/2006|500|026|GREG ADAMS FOR LEGISLATURE
12434|99PAC00064|10/10/2006|05CAC00763|0|D|07/01/2006|500|026|HANSEN FOR LEGISLATURE
12435|99PAC00064|10/10/2006|05CAC00757|0|D|07/01/2006|1000|026|WIGHTMAN FOR LEGISLATURE
12436|99PAC00064|10/10/2006|99CAC00583|0|D|07/01/2006|1000|026|TONY OJEDA FOR LEGISLATURE
12437|99PAC00064|10/10/2006|06CAC00767|0|D|07/01/2006|1000|026|JOHN N. HARMS FOR LEGISLATURE
12438|99PAC00064|10/10/2006|99CAC00647|0|D|07/01/2006|1000|026|MIKE FLOOD FOR LEGISLATURE
12439|99PAC00064|10/10/2006|06CAC00803|0|D|07/01/2006|1500|026|COMMITTEE TO ELECT STEVE GUITTAR
12440|99PAC00064|10/10/2006|05CAC00743|0|D|07/01/2006|500|026|TIM GAY FOR LEGISLATURE
12441|99PAC00064|10/10/2006|99CAC00045|0|D|07/01/2006|500|026|JULIE HANEY FOR COUNTY TREASURER
12442|99PAC00064|10/10/2006|06CAC00797|0|D|07/01/2006|500|026|COMMITTEE TO ELECT JOHN EWING 
12443|99PAC00064|10/10/2006|06CAC00877|0|D|07/01/2006|500|026|RICH JANSEN FOR COMMISSIONER
12444|99PAC00064|10/10/2006|99CAC00687|0|D|07/01/2006|500|026|KOPPLIN FOR LEGISLATURE
12445|99PAC00064|10/10/2006|99CAC00587|0|D|09/27/2006|1000|026|AGENA FOR COUNTY ASSESSOR / REGISTER OF DEEDS
12446|99PAC00079|10/10/2006|99CAC00321|0|D|08/07/2006|100|026|RAMON JANSSEN FOR STATE LEGISLATURE
12447|99PAC00064|10/10/2006|99CAC00060|0|D|07/01/2006|500|026|MCCALLISTER FOR DOUGLAS COUNTY BOARD
12448|99PAC00064|10/10/2006|06CAC00818|0|D|07/01/2006|500|026|TRISH LANPHIER FOR DOUGLAS CLERK OF THE DIST.COURT
12449|99PAC00064|10/10/2006|06CAC00817|0|D|07/01/2006|500|026|FRIEND FOR CLERK OF THE DISTRICT COURT
12450|99PAC00064|10/10/2006|99CAC00072|0|D|07/01/2006|2000|026|ROGER MORRISSEY FOR DOUGLAS COUNTY ASSESSOR
12451|99PAC00079|10/10/2006|99CAC00553|0|D|08/07/2006|100|026|GALE FOR SECRETARY OF STATE
12452|99PAC00064|10/10/2006|06CAC00853|0|D|07/01/2006|1000|026|NELSON FOR LEGISLATURE
12453|99PAC00064|10/10/2006|06CAC00812|0|D|07/01/2006|1000|026|SWANSON FOR LEGISLATURE
12454|99PAC00064|10/10/2006|06CAC00771|0|D|07/01/2006|1000|026|RUSS KARPISEK FOR LEGISLATURE- DISTRICT #32
12455|99PAC00064|10/10/2006|06CAC00799|0|D|07/01/2006|2000|026|SENKBILE FOR LEGISLATURE COMMITTEE
12456|99PAC00064|10/10/2006|05CAC00733|0|D|07/01/2006|1000|026|TOM CARLSON FOR LEGISLATURE
12457|99PAC00064|10/10/2006|06CAC00875|0|D|07/01/2006|500|026|DIERKS FOR LEGISLATURE (2010)
12458|99PAC00064|10/10/2006|05CAC00745|0|D|07/01/2006|500|026|KASCHKE FOR LEGISLATURE (NOW KASCHKE FOR MAYOR)
12459|99PAC00064|10/10/2006|06CAC00772|0|D|07/01/2006|500|026|NEBRASKANS FOR SHOEMAKER
12460|99PAC00064|10/10/2006|06CAC00953|0|D|07/01/2006|500|026|JOHN CONLEY FOR NRD BOARD (NOT REGISTERED)
12461|99PAC00087|10/10/2006|99CAC00149|0|D|07/21/2006|200|026|ANNE BOYLE FOR PUBLIC SERVICE COMMISSION
12462|99PAC00087|10/10/2006|06CAC00875|0|D|07/30/2006|300|026|DIERKS FOR LEGISLATURE (2010)
12463|99PAC00087|10/10/2006|05CAC00743|0|D|07/30/2006|300|026|TIM GAY FOR LEGISLATURE
12464|99PAC00087|10/10/2006|06CAC00803|0|D|07/30/2006|200|026|COMMITTEE TO ELECT STEVE GUITTAR
12465|99PAC00087|10/10/2006|05CAC00763|0|D|07/30/2006|200|026|HANSEN FOR LEGISLATURE
12466|99PAC00087|10/10/2006|05CAC00722|0|D|09/24/2006|1000|026|GOVERNOR HEINEMAN COMMITTEE
12467|99PAC00087|10/10/2006|06CAC00771|0|D|07/30/2006|200|026|RUSS KARPISEK FOR LEGISLATURE- DISTRICT #32
12468|99PAC00087|10/10/2006|05CAC00744|0|D|08/13/2006|100|026|CONRAD FOR LEGISLATURE
12469|99PAC00106|10/10/2006|06CAC00767|0|D|08/07/2006|500|026|JOHN N. HARMS FOR LEGISLATURE
12470|99PAC00106|10/10/2006|06CAC00801|0|D|08/24/2006|2000|026|BOND FOR LEGISLATURE
12471|99PAC00106|10/10/2006|05CAC00740|0|D|08/24/2006|1000|026|PETE PIRSCH FOR LEGISLATURE
12472|99PAC00106|10/10/2006|05CAC00735|0|D|08/25/2006|500|026|ANNETTE DUBAS FOR LEGISLATURE
12473|99PAC00106|10/10/2006|06CAC00765|0|D|08/25/2006|500|026|BROWN FOR LEGISLATURE
12474|99PAC00138|10/19/2006|06CAC00979|0|E|10/03/2006|371.6|026|JOSH FRIESEN FOR MRNRD BOARD (NOT REGISTERED)
12475|99PAC00138|10/19/2006|06CAC00980|0|E|10/03/2006|371.6|026|DON NELSEN FOR MRNRD BOARD
12476|99PAC00138|10/19/2006|06CAC00981|0|E|10/03/2006|371.6|026|MONTY SCHORR FOR MRNRD BOARD
12477|06IRC00469|10/06/2006|05CAC00728|0|E|09/19/2006|7200|026|KLEINE FOR DOUGLAS COUNTY ATTORNEY 
12724|99PAC00087|10/10/2006|06CAC00853|0|D|07/30/2006|500|026|NELSON FOR LEGISLATURE
12725|99PAC00079|10/30/2006|06CAC00852|0|D|10/10/2006|50|026|MARC KRAFT FOR LEGISLATURE
12726|99PAC00027|10/06/2006|05CAC00722|0|I|08/31/2006|538.09|026|GOVERNOR HEINEMAN COMMITTEE
12727|99PAC00027|05/02/2006|99CAC00602|0|D|04/24/2006|-1000|026|FRIENDS FOR COMBS
12728|99PAC00027|10/06/2006|99CAC00663|0|D|07/17/2006|-1000|026|FRIENDS FOR ABBIE CORNETT
12729|99PAC00027|10/06/2006|05CAC00722|0|I|09/12/2006|963.86|026|GOVERNOR HEINEMAN COMMITTEE
12730|99PAC00069|04/10/2006|99CAC00647|0|D|03/23/2006|200|026|MIKE FLOOD FOR LEGISLATURE
12731|05IRC00456|12/26/2006|05CAC00740|0|D|06/23/2006|500|026|PETE PIRSCH FOR LEGISLATURE
12732|05IRC00456|12/26/2006|99CAC00646|0|D|08/24/2006|150|026|COMMITTEE TO ELECT STU DORNAN
12733|05IRC00456|12/26/2006|05CAC00722|0|D|07/31/2006|1000|026|GOVERNOR HEINEMAN COMMITTEE
12734|99PAC00034|01/11/2007|06CAC01010|0|D|12/19/2006|200|026|TONY FULTON FOR LEGISLATURE
12735|99PAC00040|01/11/2007|05CAC00722|0|D|10/24/2006|1000|026|GOVERNOR HEINEMAN COMMITTEE
12736|99PAC00041|01/11/2007|99CAC00663|0|D|12/15/2006|100|026|FRIENDS FOR ABBIE CORNETT
12737|99PAC00041|01/11/2007|99CAC00648|0|D|11/15/2006|100|026|FISCHER FOR LEGISLATURE
12738|99PAC00041|01/11/2007|99CAC00662|0|D|12/28/2006|150|026|HOWARD FOR LEGISLATURE
12739|99PAC00041|01/11/2007|05CAC00735|0|D|11/15/2006|1000|026|ANNETTE DUBAS FOR LEGISLATURE
12740|99PAC00041|01/11/2007|99CAC00666|0|D|12/15/2006|500|026|FRIENDS OF RICH PAHLS
12741|99PAC00064|01/11/2007|05CAC00762|0|D|10/26/2006|500|026|MARK CHRISTENSEN FOR LEGISLATURE
12742|99PAC00064|01/11/2007|99CAC00648|0|D|11/06/2006|100|026|FISCHER FOR LEGISLATURE
12743|99PAC00064|01/11/2007|06CAC01010|0|D|12/22/2006|200|026|TONY FULTON FOR LEGISLATURE
12744|99PAC00064|01/11/2007|06CAC01010|0|I|12/19/2006|198.21|026|TONY FULTON FOR LEGISLATURE
12745|99PAC00007|10/31/2006|99CAC00076|0|D|10/05/2006|250|026|PEOPLE FOR NOLTE COMMITTEE
12746|99PAC00035|10/06/2006|06BQC00138|0|D|06/27/2006|1000|027|NEBRASKANS FOR THE GOOD LIFE
12747|99PAC00035|10/06/2006|06CAC00771|0|D|10/01/2006|-100|026|RUSS KARPISEK FOR LEGISLATURE- DISTRICT #32
12748|99PAC00097|01/17/2007|99CAC00648|0|I|11/22/2006|46.94|026|FISCHER FOR LEGISLATURE
12749|99PAC00080|04/10/2006|99CAC00169|0|D|03/22/2006|100|026|DWITE PEDERSEN FOR PUBLIC OFFICE
12750|99PAC00029|04/23/2007|05CAC00724|0|D|04/05/2007|5000|026|CITIZENS FOR BEUTLER 
12751|99PAC00029|04/23/2007|99PPC00047|0|D|03/21/2007|500|028|WASHINGTON COUNTY DEMOCRATIC PARTY
12752|99PAC00119|04/23/2007|07CAC01030|0|D|03/22/2007|500|026|MEGINNIS FOR SCHOOL BOARD
12753|06CAC00834|04/23/2007|05CAC00740|0|D|02/16/2007|100|026|PETE PIRSCH FOR LEGISLATURE
12754|99PAC00032|05/15/2007|05CAC00740|0|D|02/08/2007|500|026|PETE PIRSCH FOR LEGISLATURE
12755|06CAC00834|04/23/2007|99PPC00002|0|D|02/15/2007|800|028|NE REPUBLICAN PARTY
12756|99PAC00075|04/18/2007|06CAC01009|0|D|04/18/2007|500|026|JOHN SPATZ FOR CITY COUNCIL 
12757|99PAC00032|05/15/2007|99CAC00547|0|D|03/19/2007|1500|026|THE COMMITTEE TO ELECT CHUCK SIGERSON
12758|99PAC00032|05/15/2007|99CAC00544|0|D|03/20/2007|1000|026|COMMITTEE TO ELECT JIM VOKAL
12759|99PAC00085|06/07/2007|05CAC00740|0|I|04/30/2007|22.68|026|PETE PIRSCH FOR LEGISLATURE
12760|99PAC00085|06/07/2007|06CAC00807|0|I|05/04/2007|33.22|026|MCGILL FOR LEGISLATURE
12761|99PAC00085|06/07/2007|99CAC00584|0|I|05/07/2007|20.67|026|SYNOWIECKI FOR LEGISLATURE
12762|99PAC00085|06/07/2007|99CAC00169|0|D|04/20/2007|100|026|DWITE PEDERSEN FOR PUBLIC OFFICE
12763|99PAC00085|06/07/2007|99CAC00169|0|I|05/31/2007|22.3|026|DWITE PEDERSEN FOR PUBLIC OFFICE
12764|99PAC00085|06/07/2007|06CAC00853|0|D|05/04/2007|100|026|NELSON FOR LEGISLATURE
12765|99PAC00085|06/07/2007|06CAC01010|0|D|05/23/2007|200|026|TONY FULTON FOR LEGISLATURE
12766|99PAC00119|06/07/2007|06CAC00937|0|D|04/24/2007|3000|026|SVOBODA FOR MAYOR
12767|99PAC00119|06/07/2007|05CAC00724|0|D|04/24/2007|3000|026|CITIZENS FOR BEUTLER 
12768|99PAC00131|06/21/2007|99CAC00442|0|D|05/08/2007|500|026|MICHAEL G. FAHEY FOR MAYOR
12769|99PAC00119|06/07/2007|06CAC01009|0|D|04/24/2007|500|026|JOHN SPATZ FOR CITY COUNCIL 
12770|99PAC00119|06/07/2007|99CAC00385|0|D|04/24/2007|500|026|ANNETTE MCROY FOR CITY COUNCIL
12771|99PAC00119|06/07/2007|99CAC00296|0|D|04/24/2007|250|026|EDWARD RAINES FOR AIRPORT AUTHORITY
12772|99PAC00119|06/07/2007|07IRC00477|0|D|04/24/2007|250|026|CHRIS HOVE  (NOT A REGISTERED COMMITTEE)
12773|06PAC00149|04/20/2007|05CAC00739|0|D|03/28/2007|100|026|WHITE FOR LEGISLATURE
12774|06PAC00149|06/07/2007|06CAC00807|0|D|04/25/2007|100|026|MCGILL FOR LEGISLATURE
12775|06CAC00834|06/11/2007|99PPC00031|0|D|04/17/2007|1000|028|LANCASTER COUNTY REPUBLICAN PARTY
12776|06CAC00834|06/11/2007|06CAC01009|0|D|04/17/2007|1000|026|JOHN SPATZ FOR CITY COUNCIL 
12777|99PAC00064|06/11/2007|99CAC00670|0|D|04/30/2007|400|026|LANGEMEIER FOR LEGISLATURE
12778|99PAC00064|06/11/2007|05CAC00722|0|D|04/30/2007|1000|026|GOVERNOR HEINEMAN COMMITTEE
12779|99PAC00064|06/11/2007|05CAC00724|0|D|05/07/2007|5000|026|CITIZENS FOR BEUTLER 
12780|99PAC00007|06/12/2007|06CAC00937|0|E|05/14/2007|1116.46|026|SVOBODA FOR MAYOR
12781|99PAC00119|06/07/2007|99CAC00011|0|D|04/24/2007|1000|026|JON CAMP FOR CITY COUNCIL COMMITTEE
12782|99PAC00131|05/08/2007|99CAC00003|0|D|04/05/2007|500|026|SOUTHWEST VOTERS FOR COOK (DISTRICT 3)
12783|99PAC00028|01/12/2007|06CAC00832|0|D|12/31/2006|-1000|026|WALLMAN FOR LEGISLATURE
12784|99PAC00067|05/02/2006|06CAC00929|0|E|04/21/2006|2.54|026|PROKOP COMMITTEE
12785|99PAC00067|06/19/2006|06CAC00929|0|E|05/06/2006|27.53|026|PROKOP COMMITTEE
12786|99PAC00008|10/10/2006|06CAC00960|0|D|09/21/2006|1000|026|ROBERT E. MEYER CITY COUNCIL (NOT REGISTERED)
12787|99PAC00066|01/16/2007|05CAC00740|0|D|12/31/2006|-25|026|PETE PIRSCH FOR LEGISLATURE
12788|05PAC00143|02/01/2007|05CAC00744|0|D|11/03/2006|-200|026|CONRAD FOR LEGISLATURE
12789|06CAC00869|04/25/2006|06CAC00993|0|E|04/20/2006|133.66|026|JARRET MALMKAR FOR URNRD (NOT REGISTERED)
12790|06CAC00869|04/25/2006|06CAC00993|0|E|04/24/2006|100|026|JARRET MALMKAR FOR URNRD (NOT REGISTERED)
12791|06CAC00869|10/30/2006|06CAC00993|0|D|10/10/2006|765|026|JARRET MALMKAR FOR URNRD (NOT REGISTERED)
12792|06CAC00869|10/30/2006|06CAC00993|0|D|10/04/2006|500|026|JARRET MALMKAR FOR URNRD (NOT REGISTERED)
12793|06CAC00869|01/16/2007|06CAC00993|0|E|11/08/2006|531.9|026|JARRET MALMKAR FOR URNRD (NOT REGISTERED)
12794|99PAC00055|01/17/2007|06BQC00144|0|D|10/25/2006|2500|027|FARMERS AND RANCHERS FOR TAX FAIRNESS (2006)
12795|99PAC00039|10/30/2006|06BQC00144|0|D|10/23/2006|250|027|FARMERS AND RANCHERS FOR TAX FAIRNESS (2006)
12796|99PAC00029|10/10/2006|06CAC00995|0|D|10/03/2006|500|026|JAMES BROWN FOR METRO COMMUNITY COLLEGE
12797|99PAC00029|02/06/2007|06CAC00995|0|D|10/31/2006|500|026|JAMES BROWN FOR METRO COMMUNITY COLLEGE
12798|99PAC00131|10/11/2006|06CAC00995|0|D|09/06/2006|500|026|JAMES BROWN FOR METRO COMMUNITY COLLEGE
12799|99PAC00010|04/11/2006|06CAC00937|0|D|01/27/2006|250|026|SVOBODA FOR MAYOR
12800|99PAC00028|11/09/2006|99CAC00017|0|D|03/24/2006|250|026|NORTH LINCOLN VOTERS FOR LANDIS
12801|99PAC00127|01/17/2007|07CAC01036|0|E|11/01/2006|121.66|026|BOB MEYER FOR CITY COUNCIL (NOT REGISTERED)
12802|99PAC00105|01/05/2007|05CAC00755|0|D|12/31/2006|-500|026|ASHFORD FOR LEGISLATURE
12803|99PAC00079|10/10/2006|06CAC00853|0|D|08/07/2006|100|026|NELSON FOR LEGISLATURE
12804|99PAC00119|01/09/2007|99PAC00073|0|D|12/31/2006|-2000|026|NE INSURANCE FEDERATION PAC
12805|99PAC00032|12/12/2006|06CAC00853|0|D|10/18/2006|750|026|NELSON FOR LEGISLATURE
12806|99PAC00067|06/19/2006|06CAC00900|1|E|05/06/2006|27.54|026|JAY STODDARD FOR SECRETARY OF STATE (2006)
12807|99PAC00097|01/02/2008|05CAC00762|0|I|01/31/2007|19.66|026|MARK CHRISTENSEN FOR LEGISLATURE
12808|99PAC00097|01/02/2008|99CAC00663|0|D|01/30/2007|400|026|FRIENDS FOR ABBIE CORNETT
12809|99PAC00097|01/02/2008|05CAC00740|0|D|02/26/2007|2500|026|PETE PIRSCH FOR LEGISLATURE
12810|99PAC00097|01/02/2008|05CAC00733|0|D|03/22/2007|400|026|TOM CARLSON FOR LEGISLATURE
12811|99PAC00097|01/02/2008|99CAC00687|0|I|06/01/2007|30.75|026|KOPPLIN FOR LEGISLATURE
12812|99PAC00097|01/02/2008|05CAC00729|0|I|10/04/2007|27.33|026|GREG ADAMS FOR LEGISLATURE
12813|99PAC00097|01/02/2008|07CAC01031|0|D|10/11/2007|400|026|FRIENDS OF CHARLIE JANSSEN
12814|99PAC00097|01/02/2008|99CAC00686|0|D|10/19/2007|2000|026|COMMITTEE TO ELECT LAVON HEIDEMANN (LEGISLATURE)
12815|99PAC00097|01/02/2008|99CAC00648|0|I|10/30/2007|43.57|026|FISCHER FOR LEGISLATURE
12816|99PAC00097|01/02/2008|99CAC00663|0|D|11/01/2007|200|026|FRIENDS FOR ABBIE CORNETT
12817|99PAC00097|01/02/2008|06CAC00771|0|I|11/05/2007|41.75|026|RUSS KARPISEK FOR LEGISLATURE- DISTRICT #32
12818|99PAC00097|01/02/2008|99CAC00663|0|I|11/05/2007|23.31|026|FRIENDS FOR ABBIE CORNETT
12819|99PAC00097|01/02/2008|99CAC00670|0|D|11/07/2007|2000|026|LANGEMEIER FOR LEGISLATURE
12820|99PAC00097|01/02/2008|05CAC00740|0|D|04/18/2007|200|026|PETE PIRSCH FOR LEGISLATURE
12821|99PAC00097|01/02/2008|05CAC00743|0|D|11/09/2007|400|026|TIM GAY FOR LEGISLATURE
12822|99PAC00097|01/02/2008|99CAC00686|0|D|11/09/2007|100|026|COMMITTEE TO ELECT LAVON HEIDEMANN (LEGISLATURE)
12823|99PAC00097|01/02/2008|99CAC00687|0|D|05/24/2007|200|026|KOPPLIN FOR LEGISLATURE
12824|99PAC00097|01/02/2008|05CAC00740|0|I|11/16/2007|21.5|026|PETE PIRSCH FOR LEGISLATURE
12825|99PAC00097|01/02/2008|99CAC00687|0|I|11/20/2007|35.44|026|KOPPLIN FOR LEGISLATURE
12826|99PAC00097|01/02/2008|05CAC00747|0|D|11/27/2007|200|026|LATHROP FOR LEGISLATURE
12827|99PAC00097|01/02/2008|99CAC00686|0|D|12/04/2007|200|026|COMMITTEE TO ELECT LAVON HEIDEMANN (LEGISLATURE)
12828|99PAC00097|01/02/2008|05CAC00755|0|D|12/05/2007|250|026|ASHFORD FOR LEGISLATURE
12829|99PAC00097|01/02/2008|07CAC01057|0|D|12/06/2007|200|026|MCCOY FOR LEGISLATURE COMMITTEE
12830|99PAC00097|01/02/2008|05CAC00743|0|I|12/11/2007|35.68|026|TIM GAY FOR LEGISLATURE
12831|99PAC00097|01/02/2008|99CAC00686|0|I|12/11/2007|34.84|026|COMMITTEE TO ELECT LAVON HEIDEMANN (LEGISLATURE)
12832|99PAC00097|01/02/2008|07CAC01057|0|I|12/11/2007|22.44|026|MCCOY FOR LEGISLATURE COMMITTEE
12833|99PAC00097|01/02/2008|05CAC00757|0|D|12/13/2007|200|026|WIGHTMAN FOR LEGISLATURE
12834|99PAC00097|01/02/2008|05CAC00757|0|I|12/20/2007|25.8|026|WIGHTMAN FOR LEGISLATURE
12835|99PAC00097|01/02/2008|99CAC00565|0|D|01/08/2007|300|026|MINES FOR LEGISLATURE
12836|99PAC00097|01/02/2008|99CAC00686|0|I|02/22/2007|20.38|026|COMMITTEE TO ELECT LAVON HEIDEMANN (LEGISLATURE)
12837|99PAC00097|01/02/2008|05CAC00735|0|I|03/07/2007|17.85|026|ANNETTE DUBAS FOR LEGISLATURE
12838|99PAC00097|01/02/2008|99CAC00411|0|I|03/27/2007|32.38|026|RAY AGUILAR FOR LEGISLATURE
